web-scraper-order,web-scraper-start-url,link to product,link to product-href,name,price,link to reviews,link to reviews-href,image-src,ratings
"1637685765-2098","https://www.jumia.ma/maquillage/?page=19#catalog-listing","12 crayons à lèvres Avec 12 Couleurs-True Lips MZ.LUX3.7 out of 5(152)31.70 Dhsoffres à partir de","https://www.jumia.ma/12-crayons-a-levres-avec-12-couleurs-true-lips-mz.lux-generique-mpg71786.html","12 crayons à lèvres Avec 12 Couleurs-True Lips MZ.LUX","31.70 Dhs","(152 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GE232HB1JHZ9INAFAMZ/","null","5 out of 5"
"1637687478-2419","https://www.jumia.ma/maquillage/?page=9#catalog-listing","Boutique OfficielleEssie Vernis à ongles ESSIE 61 Russian Roulette4.6 out of 5(11)52.11 Dhs70.00 Dhs26%","https://www.jumia.ma/essie-vernis-a-ongles-essie-61-russian-roulette-33479207.html","Essie Vernis à ongles ESSIE 61 Russian Roulette","52.11 Dhs","(11 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/ES507HB15UPUHNAFAMZ/","null","5 out of 5"
"1637688717-2962","https://www.jumia.ma/maquillage/?page=3#catalog-listing","Boutique OfficielleMaybelline New York Palette fards à paupières - 01 THE BLUSHED NUDES3.8 out of 5(18)Options disponibles:139.96 Dhs179.95 Dhs22%","https://www.jumia.ma/e.shadow-palet.nu-01-blushed-nudes-maybelline-new-york-mpg845228.html","Maybelline New York Palette fards à paupières - 01 THE BLUSHED NUDES","139.96 Dhs","(18 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/MA596HB0TQVY3NAFAMZ/","null","1 out of 5"
"1637688332-2766","https://www.jumia.ma/maquillage/?page=5#catalog-listing","Boutique OfficielleRevolution Re-loaded Newtrals 34.5 out of 5(32)79.00 Dhs","https://www.jumia.ma/re-loaded-newtrals-3-revolution-mpg889231.html","Revolution Re-loaded Newtrals 3","79.00 Dhs","(32 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/MA367HB0RCSEGNAFAMZ/","null","5 out of 5"
"1637681485-1782","https://www.jumia.ma/maquillage/?page=49#catalog-listing","Palette de maquillage 5 en 1 a 2 compartiments.3.8 out of 5(47)67.00 Dhs159.00 Dhs58%offres à partir de","https://www.jumia.ma/palette-de-maquillage-5-en-1.-generic-mpg884241.html","Palette de maquillage 5 en 1 a 2 compartiments.","67.00 Dhs","(47 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GE232ST1AEIRDNAFAMZ/","null","4 out of 5"
"1637688341-2774","https://www.jumia.ma/maquillage/?page=5#catalog-listing","Boutique OfficielleGolden Rose MASCARA GOLDEN ROSE BUILDING VOLUME X 43.3 out of 5(14)39.00 Dhs","https://www.jumia.ma/golden-rose-mascara-golden-rose-building-volume-x-4-34701793.html","Golden Rose MASCARA GOLDEN ROSE BUILDING VOLUME X 4","39.00 Dhs","(14 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GO870ST0NN507NAFAMZ/","null","4 out of 5"
"1637687939-2593","https://www.jumia.ma/maquillage/?page=7#catalog-listing","Boutique OfficielleCatrice CRAYON KHOL KAJAL 0704 out of 5(11)25.00 Dhs","https://www.jumia.ma/catrice-crayon-khol-kajal-070-35042596.html","Catrice CRAYON KHOL KAJAL 070","25.00 Dhs","(11 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/CA395ST15E53PNAFAMZ/","null","5 out of 5"
"1637685576-2064","https://www.jumia.ma/maquillage/?page=20#catalog-listing","Baume à lèvres aloe vera 99%3.6 out of 5(175)8.40 Dhs69.00 Dhs88%offres à partir de","https://www.jumia.ma/baume-a-levres-aloe-vera-99-generique-mpg61808.html","Baume à lèvres aloe vera 99%","8.40 Dhs","(175 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GE232HB07M2TYNAFAMZ/","null","4 out of 5"
"1637685525-2056","https://www.jumia.ma/maquillage/?page=20#catalog-listing","Kiss Beauty Highlight and Contour Accent et Contour Stick Baton3.1 out of 5(11)32.00 Dhs99.00 Dhs68%offres à partir de","https://www.jumia.ma/highlight-and-contour-accent-et-contour-stick-baton-kiss-beauty-mpg91057.html","Kiss Beauty Highlight and Contour Accent et Contour Stick Baton","32.00 Dhs","(11 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/KI458ST0OHTY0NAFAMZ/","null","5 out of 5"
"1637688420-2809","https://www.jumia.ma/maquillage/?page=4#catalog-listing","Boutique OfficielleGolden Rose MASCARA FULL VOLUME DEFFINITIVE NUDE LOOK4 out of 5(21)39.00 Dhs","https://www.jumia.ma/golden-rose-mascara-full-volume-deffinitive-nude-look-35041818.html","Golden Rose MASCARA FULL VOLUME DEFFINITIVE NUDE LOOK","39.00 Dhs","(21 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GO870ST1CPK4LNAFAMZ/","null","4 out of 5"
"1637688015-2630","https://www.jumia.ma/maquillage/?page=6#catalog-listing","Essence I Love Extreme Crazy Volume Mascara4 out of 5(30)36.99 Dhs119.00 Dhs69%offres à partir de","https://www.jumia.ma/i-love-extreme-crazy-volume-mascara-essence-essence-mpg29550.html","Essence I Love Extreme Crazy Volume Mascara","36.99 Dhs","(30 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/ES309HB0ZNOE7NAFAMZ/","null","5 out of 5"
"1637687716-2508","https://www.jumia.ma/maquillage/?page=8#catalog-listing","PACK 2 BOUTEILLES COVER COCO FOUNDATION +Sérum vitamine E pour soin de Visage4 out of 5(22)69.00 Dhs120.00 Dhs43%","https://www.jumia.ma/generic-pack-2-bouteilles-cover-coco-foundation-serum-vitamine-e-pour-soin-de-visage-38748833.html","PACK 2 BOUTEILLES COVER COCO FOUNDATION +Sérum vitamine E pour soin de Visage","69.00 Dhs","(22 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GE232ST0K69NZNAFAMZ/","null","5 out of 5"
"1637689069-3191","https://www.jumia.ma/maquillage/?page=1#catalog-listing","Boutique OfficielleNIVEA BB Crème - Crème de teint clair SPF 20 - 50ml3.8 out of 5(13)69.50 Dhs73.00 Dhs5%","https://www.jumia.ma/nivea-bb-creme-creme-de-teint-clair-spf-20-50ml-38751621.html","NIVEA BB Crème - Crème de teint clair SPF 20 - 50ml","69.50 Dhs","(13 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/NI504ST07IEEFNAFAMZ/","null","5 out of 5"
"1637688173-2674","https://www.jumia.ma/maquillage/?page=6#catalog-listing","Boutique OfficielleRevolution Conceal & Define Concealer C64.1 out of 5(18)75.00 Dhs","https://www.jumia.ma/conceal-define-concealer-c6-makeup-revolution-mpg75208.html","Revolution Conceal & Define Concealer C6","75.00 Dhs","(18 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/MA367HB0GMZIGNAFAMZ/","null","5 out of 5"
"1637685765-2104","https://www.jumia.ma/maquillage/?page=19#catalog-listing","12 crayons à lèvres Avec 12 Couleurs-True Lips MZ.LUX3.7 out of 5(152)31.70 Dhsoffres à partir de","https://www.jumia.ma/12-crayons-a-levres-avec-12-couleurs-true-lips-mz.lux-generique-mpg71786.html","12 crayons à lèvres Avec 12 Couleurs-True Lips MZ.LUX","31.70 Dhs","(152 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GE232HB1JHZ9INAFAMZ/","null","5 out of 5"
"1637688865-3074","https://www.jumia.ma/maquillage/?page=2#catalog-listing","Boutique OfficielleEssence ROUGE À LÈVRES VELVET STICK MATT 034.1 out of 5(9)19.00 Dhs29.00 Dhs34%","https://www.jumia.ma/essence-rouge-a-levres-velvet-stick-matt-03-37700895.html","Essence ROUGE À LÈVRES VELVET STICK MATT 03","19.00 Dhs","(9 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/ES309ST0ZLQKLNAFAMZ/","null","5 out of 5"
"1637688982-3155","https://www.jumia.ma/maquillage/?page=2#catalog-listing","Boutique OfficielleMaybelline New York Maybelline - City Bronzer Poudre bronzante et sculptante - MEDIUM WARM 2504.2 out of 5(11)Options disponibles:59.00 Dhs80.00 Dhs26%","https://www.jumia.ma/maybelline-new-york-maybelline-city-bronzer-poudre-bronzante-et-sculptante-medium-warm-250-33479064.html","Maybelline New York Maybelline - City Bronzer Poudre bronzante et sculptante - MEDIUM WARM 250","59.00 Dhs","(11 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/MA596HB0RG109NAFAMZ/","null","5 out of 5"
"1637688292-2739","https://www.jumia.ma/maquillage/?page=5#catalog-listing","Palette de maquillage multi3.9 out of 5(81)65.00 Dhs139.00 Dhs53%","https://www.jumia.ma/palette-de-maquillage-multi-generic-mpg937921.html","Palette de maquillage multi","65.00 Dhs","(81 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GE232ST0745N9NAFAMZ/","null","4 out of 5"
"1637688772-3008","https://www.jumia.ma/maquillage/?page=3#catalog-listing","Boutique OfficielleMaybelline New York L'Oréal Paris - Rouge à lèvres matte Color Riche Free The Nudes - NO LIES 084.6 out of 5(14)89.00 Dhs120.00 Dhs26%","https://www.jumia.ma/maybelline-new-york-loreal-paris-rouge-a-levres-matte-color-riche-free-the-nudes-no-lies-08-35444801.html","Maybelline New York L'Oréal Paris - Rouge à lèvres matte Color Riche Free The Nudes - NO LIES 08","89.00 Dhs","(14 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/MA596HB06GFMTNAFAMZ/","null","4 out of 5"
"1637687562-2444","https://www.jumia.ma/maquillage/?page=9#catalog-listing","Boutique OfficiellePastel Vernis à ongles #1394.7 out of 5(11)25.00 Dhs","https://www.jumia.ma/vernis-a-ongles-139-pastel-mpg873256.html","Pastel Vernis à ongles #139","25.00 Dhs","(11 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/PA336ST1LUKHTNAFAMZ/","null","4 out of 5"
"1637688178-2679","https://www.jumia.ma/maquillage/?page=6#catalog-listing","Boutique OfficielleGolden Rose PALETTE CORRECT & CONCEAL CAMOUFLAGE CREAM4.6 out of 5(8)Options disponibles:110.00 Dhs","https://www.jumia.ma/golden-rose-palette-correct-conceal-camouflage-cream-35041898.html","Golden Rose PALETTE CORRECT & CONCEAL CAMOUFLAGE CREAM","110.00 Dhs","(8 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GO870ST1HH0YTNAFAMZ/","null","5 out of 5"
"1637687113-2331","https://www.jumia.ma/maquillage/?page=11#catalog-listing","Bh Cosmetics Set de 14 pinceaux visage et  yeux  + trousse 4.5 out of 5(38)96.89 Dhs","https://www.jumia.ma/set-de-14-pinceaux-visage-et-yeux-trousse-bh-cosmetics-mpg47196.html","Bh Cosmetics Set de 14 pinceaux visage et  yeux  + trousse","96.89 Dhs","(38 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/BH300HB15R3EDNAFAMZ/","null","5 out of 5"
"1637689194-3332","https://www.jumia.ma/maquillage/?page=1#catalog-listing","Boutique OfficielleMaybelline New York Eyeliner liquide Hyper Easy - BLACK4.3 out of 5(44)59.00 Dhs89.00 Dhs34%","https://www.jumia.ma/maybelline-new-york-eyeliner-liquide-hyper-easy-black-35855431.html","Maybelline New York Eyeliner liquide Hyper Easy - BLACK","59.00 Dhs","(44 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/MA596HB080ELPNAFAMZ/","null","1 out of 5"
"1637681440-1771","https://www.jumia.ma/maquillage/?page=50#catalog-listing","Boutique OfficielleCatrice ILLUMINATEUR TOURBILLON MINÉRAL - CLEAN ID4 out of 5(8)64.00 Dhs69.00 Dhs7%","https://www.jumia.ma/catrice-illuminateur-tourbillon-mineral-clean-id-35311604.html","Catrice ILLUMINATEUR TOURBILLON MINÉRAL - CLEAN ID","64.00 Dhs","(8 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/CA395ST0O6FX5NAFAMZ/","null","2 out of 5"
"1637688916-3104","https://www.jumia.ma/maquillage/?page=2#catalog-listing","Boutique OfficielleL'Oréal Paris Fond de teint Haute couvrance matifiant - Infaillible 24h Matte Cover - 155 NATURAL - 35 ml4 out of 5(21)Options disponibles:93.33 Dhs120.00 Dhs22%","https://www.jumia.ma/loreal-paris-fond-de-teint-haute-couvrance-matifiant-infaillible-24h-matte-cover-155-natural-35-ml-33603785.html","L'Oréal Paris Fond de teint Haute couvrance matifiant - Infaillible 24h Matte Cover - 155 NATURAL - 35 ml","93.33 Dhs","(21 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/BR590HB0YYSUHNAFAMZ/","null","5 out of 5"
"1637688525-2856","https://www.jumia.ma/maquillage/?page=4#catalog-listing","Boutique OfficielleMaybelline New York Maybelline - Palette Master Bronzer et Enlumineur - BRONZE4.2 out of 5(11)Options disponibles:116.63 Dhs149.95 Dhs22%","https://www.jumia.ma/maybelline-new-york-maybelline-palette-master-bronzer-et-enlumineur-bronze-33479062.html","Maybelline New York Maybelline - Palette Master Bronzer et Enlumineur - BRONZE","116.63 Dhs","(11 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/MA596HB0FJCWPNAFAMZ/","null","3 out of 5"
"1637683399-1899","https://www.jumia.ma/maquillage/?page=36#catalog-listing","Note Cosmetics detox and protect fond de teint naturel beige 024.5 out of 5(2)165.00 Dhs","https://www.jumia.ma/note-cosmetics-detox-and-protect-fond-de-teint-naturel-beige-02-34414448.html","Note Cosmetics detox and protect fond de teint naturel beige 02","165.00 Dhs","(2 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/NO846ST1E9VFNNAFAMZ/","null","5 out of 5"
"1637689095-3215","https://www.jumia.ma/maquillage/?page=1#catalog-listing","Boutique OfficielleMaybelline New York Maybelline - Crayon EyeStudio Master Drama Khôl Liner - DARK BROWN4.1 out of 5(20)44.00 Dhs59.49 Dhs26%","https://www.jumia.ma/maybelline-new-york-maybelline-crayon-eyestudio-master-drama-khol-liner-dark-brown-32212000.html","Maybelline New York Maybelline - Crayon EyeStudio Master Drama Khôl Liner - DARK BROWN","44.00 Dhs","(20 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/MA310HB000GDJNAFAMZ/","null","5 out of 5"
"1637687409-2398","https://www.jumia.ma/maquillage/?page=10#catalog-listing","Boutique OfficielleRevolution MAKEUP REVOLUTION RE-LOADED FUNDAMENTAL4.5 out of 5(11)79.00 Dhsoffres à partir de","https://www.jumia.ma/makeup-revolution-re-loaded-fundamental-revolution-mpg93952.html","Revolution MAKEUP REVOLUTION RE-LOADED FUNDAMENTAL","79.00 Dhs","(11 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/RE466HB08B8A0NAFAMZ/","null","2 out of 5"
"1637689132-3251","https://www.jumia.ma/maquillage/?page=1#catalog-listing","Boutique OfficielleVitamine Sérum Pousse Cils & sourcils pour un regard de biche3.5 out of 5(142)45.00 Dhs247.00 Dhs82%","https://www.jumia.ma/serum-pousse-cils-sourcils-pour-un-regard-de-biche-vitamine-mpg845534.html","Vitamine Sérum Pousse Cils & sourcils pour un regard de biche","45.00 Dhs","(142 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/VI954HB0T044VNAFAMZ/","null","5 out of 5"
"1637689051-3181","https://www.jumia.ma/maquillage/?page=1#catalog-listing","Boutique OfficielleGolden Rose CRAYON METALS 033.5 out of 5(10)Options disponibles:16.00 Dhs45.00 Dhs64%","https://www.jumia.ma/golden-rose-crayon-metals-03-35846179.html","Golden Rose CRAYON METALS 03","16.00 Dhs","(10 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GO870ST1LUKVPNAFAMZ/","null","4 out of 5"
"1637688341-2773","https://www.jumia.ma/maquillage/?page=5#catalog-listing","Boutique OfficielleGolden Rose MASCARA GOLDEN ROSE BUILDING VOLUME X 43.3 out of 5(14)39.00 Dhs","https://www.jumia.ma/golden-rose-mascara-golden-rose-building-volume-x-4-34701793.html","Golden Rose MASCARA GOLDEN ROSE BUILDING VOLUME X 4","39.00 Dhs","(14 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GO870ST0NN507NAFAMZ/","null","3 out of 5"
"1637689127-3249","https://www.jumia.ma/maquillage/?page=1#catalog-listing","Boutique OfficielleMaybelline New York SSTAY FDT 20= TAT LINER4.3 out of 5(18)91.00 Dhs120.00 Dhs24%","https://www.jumia.ma/maybelline-new-york-sstay-fdt-20-tat-liner-32362021.html","Maybelline New York SSTAY FDT 20= TAT LINER","91.00 Dhs","(18 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/MA596HB075RKJNAFAMZ/","null","5 out of 5"
"1637685308-2046","https://www.jumia.ma/maquillage/?page=22#catalog-listing","10 COULEURS POUDRE FLUORESCENT5 out of 5(1)69.00 Dhs","https://www.jumia.ma/generic-10-couleurs-poudre-fluorescent-42647132.html","10 COULEURS POUDRE FLUORESCENT","69.00 Dhs","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GE232ST0DSPNKNAFAMZ/","null","5 out of 5"
"1637688460-2828","https://www.jumia.ma/maquillage/?page=4#catalog-listing","Boutique OfficielleGolden Rose ROUGE A LEVRES NUDE LOOK PERFECT MATTE  033.4 out of 5(16)Options disponibles:50.00 Dhs","https://www.jumia.ma/golden-rose-rouge-a-levres-nude-look-perfect-matte-03-35041828.html","Golden Rose ROUGE A LEVRES NUDE LOOK PERFECT MATTE  03","50.00 Dhs","(16 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GO870ST1DAZQDNAFAMZ/","null","3 out of 5"
"1637687303-2373","https://www.jumia.ma/maquillage/?page=10#catalog-listing","Tatouage couple love amoure corps sexy - Noir3.3 out of 5(6)49.00 Dhs99.00 Dhs51%","https://www.jumia.ma/generic-tatouage-couple-love-amoure-corps-sexy-noir-38266052.html","Tatouage couple love amoure corps sexy - Noir","49.00 Dhs","(6 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GE232HB0EX99NNAFAMZ/","null","3 out of 5"
"1637687909-2581","https://www.jumia.ma/maquillage/?page=7#catalog-listing","Boutique OfficielleGolden Rose VERNIS ICE CHIC 083.7 out of 5(6)Options disponibles:20.00 Dhs29.00 Dhs31%","https://www.jumia.ma/golden-rose-vernis-ice-chic-08-35813866.html","Golden Rose VERNIS ICE CHIC 08","20.00 Dhs","(6 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GO870ST13SFSDNAFAMZ/","null","5 out of 5"
"1637686866-2277","https://www.jumia.ma/maquillage/?page=13#catalog-listing","Revolution Makeup Revolution x Rachel Leary Goddess On The Go Palette4 out of 5(14)58.99 Dhsoffres à partir de","https://www.jumia.ma/makeup-revolution-x-rachel-leary-goddess-on-the-go-palette-revolution-mpg885031.html","Revolution Makeup Revolution x Rachel Leary Goddess On The Go Palette","58.99 Dhs","(14 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/RE466ST060R3INAFAMZ/","null","4 out of 5"
"1637689209-3351","https://www.jumia.ma/maquillage/?page=1#catalog-listing","liquide eyeliner crayon  Maquillage4.1 out of 5(147)18.71 Dhs99.00 Dhs81%offres à partir de","https://www.jumia.ma/liquide-eyeliner-crayon-maquillage-generic-mpg946865.html","liquide eyeliner crayon  Maquillage","18.71 Dhs","(147 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GE232HB0HS784NAFAMZ/","null","5 out of 5"
"1637681926-1807","https://www.jumia.ma/maquillage/?page=46#catalog-listing","Bys Correcteur Concealer Beige Naturel All Day Wear Natural Beige 6ml2 out of 5(1)69.99 Dhs100.00 Dhs30%","https://www.jumia.ma/bys-correcteur-concealer-beige-naturel-all-day-wear-natural-beige-6ml-40125446.html","Bys Correcteur Concealer Beige Naturel All Day Wear Natural Beige 6ml","69.99 Dhs","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/BY984ST12DFK8NAFAMZ/","null","2 out of 5"
"1637686815-2265","https://www.jumia.ma/maquillage/?page=13#catalog-listing","Flormar pack de 12 crayon pour yeux2 out of 5(1)70.00 Dhsoffres à partir de","https://www.jumia.ma/pack-de-12-crayon-pour-yeux-flormar-mpg897191.html","Flormar pack de 12 crayon pour yeux","70.00 Dhs","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/FL069HB02EG20NAFAMZ/","null","2 out of 5"
"1637683888-1936","https://www.jumia.ma/maquillage/?page=32#catalog-listing","Kiss Beauty Eyeliner, stylo Eyeliner noir .3.9 out of 5(9)34.40 Dhs99.00 Dhs65%","https://www.jumia.ma/kiss-beauty-eyeliner-stylo-eyeliner-noir-.-36830338.html","Kiss Beauty Eyeliner, stylo Eyeliner noir .","34.40 Dhs","(9 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/KI458ST1DLHO7NAFAMZ/","null","5 out of 5"
"1637687271-2365","https://www.jumia.ma/maquillage/?page=10#catalog-listing","Fit Me Matte & Poreless N°110 PORCEL 30 ml.2 out of 5(1)96.99 Dhs120.00 Dhs19%offres à partir de","https://www.jumia.ma/matte-poreless-n110-porcel-30-ml.-fit-me-mpg883443.html","Fit Me Matte & Poreless N°110 PORCEL 30 ml.","96.99 Dhs","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/FI270ST0ZQUCZNAFAMZ/","null","2 out of 5"
"1637689184-3314","https://www.jumia.ma/maquillage/?page=1#catalog-listing","Boutique OfficielleMaybelline New York Maybelline - Fond de teint fluide - Fit Me Matte & Poreless - Peaux normales à grasse - 220 NATURAL BEIGE - 30 ml4.4 out of 5(23)Options disponibles:74.26 Dhs80.51 Dhs8%","https://www.jumia.ma/maybelline-new-york-maybelline-fond-de-teint-fluide-fit-me-matte-poreless-peaux-normales-a-grasse-220-natural-beige-30-ml-32208949.html","Maybelline New York Maybelline - Fond de teint fluide - Fit Me Matte & Poreless - Peaux normales à grasse - 220 NATURAL BEIGE - 30 ml","74.26 Dhs","(23 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/MA310HB1KJR7JNAFAMZ/","null","5 out of 5"
