web-scraper-order,web-scraper-start-url,link to product,link to product-href,name,price,image-src,link to reviews,link to reviews-href,rating
"1637697242-4117","https://www.jumia.ma/parfums-femme/?page=24#catalog-listing","Lanvin Rumeur  Eau de Parfum pour femme - 30ml4 out of 5(1)399.00 Dhs649.00 Dhs39%","https://www.jumia.ma/rumeur-eau-de-parfum-pour-femme-30ml-lanvin-mpg943834.html","Lanvin Rumeur  Eau de Parfum pour femme - 30ml","399.00 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/LA402HB0EN6L9NAFAMZ/","(0)"
"1637697135-4108","https://www.jumia.ma/parfums-femme/?page=25#catalog-listing","Avon Rare Gold - Eau de parfum - 50 ml3.7 out of 5(9)95.99 Dhs299.00 Dhs68%offres à partir de","https://www.jumia.ma/rare-gold-eau-de-parfum-50-ml-avon-mpg36787.html","Avon Rare Gold - Eau de parfum - 50 ml","95.99 Dhs","null","(9 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/AV168HB0C20IANAFAMZ/","(4)"
"1637693955-3896","https://www.jumia.ma/parfums-femme/?page=50#catalog-listing","Avon TTA TODAY POUR ELLE - Eau de Parfum - 50 ml3.9 out of 5(9)111.97 Dhsoffres à partir de","https://www.jumia.ma/tta-today-pour-elle-eau-de-parfum-50-ml-avon-mpg40715.html","Avon TTA TODAY POUR ELLE - Eau de Parfum - 50 ml","111.97 Dhs","null","(9 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/AV168HB0CD67ONAFAMZ/","(3)"
"1637696444-4056","https://www.jumia.ma/parfums-femme/?page=30#catalog-listing","Elegance Body-Splash : Peach & Cherry Blossom By Elegance 300ml5 out of 5(1)69.00 Dhs74.00 Dhs7%","https://www.jumia.ma/body-splash-peach-cherry-blossom-by-elegance-300ml-elegance-mpg63514.html","Elegance Body-Splash : Peach & Cherry Blossom By Elegance 300ml","69.00 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/EL702HB129T10NAFAMZ/","(1)"
"1637695326-3984","https://www.jumia.ma/parfums-femme/?page=39#catalog-listing","Avon Celebrate 50 ml + White Lily Bubble Bahte-Bain-Mousse 1000 ML5 out of 5(1)139.99 Dhs699.99 Dhs80%","https://www.jumia.ma/avon-celebrate-50-ml-white-lily-bubble-bahte-bain-mousse-1000-ml-37672491.html","Avon Celebrate 50 ml + White Lily Bubble Bahte-Bain-Mousse 1000 ML","139.99 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/AV168ST0BKEHLNAFAMZ/","(1)"
"1637694754-3952","https://www.jumia.ma/parfums-femme/?page=44#catalog-listing","Elie Saab Girl of Now3 out of 5(1)670.00 Dhsoffres à partir de","https://www.jumia.ma/girl-of-now-elie-saab-mpg877147.html","Elie Saab Girl of Now","670.00 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/EL874PF16GXH5NAFAMZ/","(0)"
"1637694733-3951","https://www.jumia.ma/parfums-femme/?page=44#catalog-listing","Al Haramain Oudh Al Haramain - Encens 100g3.5 out of 5(2)499.50 Dhs999.00 Dhs50%","https://www.jumia.ma/oudh-al-haramain-encens-100g-al-haramain-mpg56999.html","Al Haramain Oudh Al Haramain - Encens 100g","499.50 Dhs","null","(2 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/NO965HB0KXI7XNAFAMZ/","(0)"
"1637694460-3930","https://www.jumia.ma/parfums-femme/?page=46#catalog-listing","Narciso Rodriguez Narciso Eau de parfum rouge 90ML5 out of 5(1)1,781.01 Dhs1,799.00 Dhs1%","https://www.jumia.ma/narciso-eau-de-parfum-rouge-90ml-narciso-rodriguez-mpg83972.html","Narciso Rodriguez Narciso Eau de parfum rouge 90ML","1,781.01 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/NA876HB0E4BLCNAFAMZ/","(1)"
"1637694557-3940","https://www.jumia.ma/parfums-femme/?page=45#catalog-listing","Al Haramain  Perfumes Rafia Gold Perfume Oil, 20ml5 out of 5(1)374.50 Dhs749.00 Dhs50%","https://www.jumia.ma/al-haramain-perfumes-rafia-gold-perfume-oil-20ml-32656406.html","Al Haramain  Perfumes Rafia Gold Perfume Oil, 20ml","374.50 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/AL468PF0ZZZKNNAFAMZ/","(1)"
"1637695959-4023","https://www.jumia.ma/parfums-femme/?page=34#catalog-listing","Oriflame ﻿Eclat Mon Parfum 50 ML5 out of 5(1)249.00 Dhs449.00 Dhs45%","https://www.jumia.ma/oriflame-eclat-mon-parfum-50-ml-29266487.html","Oriflame ﻿Eclat Mon Parfum 50 ML","249.00 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/OR143HB1APSZ8NAFAMZ/","(1)"
"1637696792-4083","https://www.jumia.ma/parfums-femme/?page=28#catalog-listing","Lattafa parfum RAGHBA de lattafa,original,100ML, avec deodorant cadeau,homme et femme5 out of 5(5)119.00 Dhsoffres à partir de","https://www.jumia.ma/parfum-raghba-de-lattafaoriginal100ml-avec-deodorant-cadeauhomme-et-femme-lattafa-mpg1039216.html","Lattafa parfum RAGHBA de lattafa,original,100ML, avec deodorant cadeau,homme et femme","119.00 Dhs","null","(5 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/LA942PF0S2XZQNAFAMZ/","(5)"
"1637696483-4059","https://www.jumia.ma/parfums-femme/?page=30#catalog-listing","Jacques Saint Pres parfum ISA eau de parfum 100 ml pour femmes made in France3.8 out of 5(8)109.00 Dhs150.00 Dhs27%offres à partir de","https://www.jumia.ma/parfum-isa-eau-de-parfum-100-ml-pour-femmes-made-in-france-udv-mpg40903.html","Jacques Saint Pres parfum ISA eau de parfum 100 ml pour femmes made in France","109.00 Dhs","null","(8 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/UD292HB1BFU3BNAFAMZ/","(4)"
"1637696190-4037","https://www.jumia.ma/parfums-femme/?page=32#catalog-listing","Oud Fazza - Ard Al Zaafaran - 100 ml4 out of 5(2)139.99 Dhs199.00 Dhs30%offres à partir de","https://www.jumia.ma/oud-fazza-ard-al-zaafaran-100-ml-ard-al-zaafaran-mpg83978.html","Oud Fazza - Ard Al Zaafaran - 100 ml","139.99 Dhs","null","(2 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GE232HB1F6TTNNAFAMZ/","(1)"
"1637693992-3902","https://www.jumia.ma/parfums-femme/?page=50#catalog-listing","Avon Eve Elegance Eau de parfum pour femme. 50ml5 out of 5(1)98.99 Dhsoffres à partir de","https://www.jumia.ma/eve-elegance-eau-de-parfum-pour-femme.-50ml-avon-mpg80966.html","Avon Eve Elegance Eau de parfum pour femme. 50ml","98.99 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/AV168HB1LFPE6NAFAMZ/","(1)"
"1637696522-4062","https://www.jumia.ma/parfums-femme/?page=30#catalog-listing","Avon EVE CONFIDENCE - Eau de Parfum - 50 ml4.3 out of 5(6)108.99 Dhs740.00 Dhs85%offres à partir de","https://www.jumia.ma/eve-confidence-eau-de-parfum-50-ml-avon-mpg40216.html","Avon EVE CONFIDENCE - Eau de Parfum - 50 ml","108.99 Dhs","null","(6 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/AV168HB143HLQNAFAMZ/","(4)"
"1637695735-4011","https://www.jumia.ma/parfums-femme/?page=36#catalog-listing","Rasasi Al Wisam Day - 100 ml3.2 out of 5(5)438.99 Dhsoffres à partir de","https://www.jumia.ma/al-wisam-day-100-ml-rasasi-mpg837397.html","Rasasi Al Wisam Day - 100 ml","438.99 Dhs","null","(5 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/RA032HB0SOQT1NAFAMZ/","(1)"
"1637693965-3897","https://www.jumia.ma/parfums-femme/?page=50#catalog-listing","Avon Cherish - Eau de Parfum - 50 ml4.4 out of 5(24)94.99 Dhsoffres à partir de","https://www.jumia.ma/cherish-eau-de-parfum-50-ml-avon-mpg26686.html","Avon Cherish - Eau de Parfum - 50 ml","94.99 Dhs","null","(24 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/AV168HB1HTMRQNAFAMZ/","(14)"
"1637694870-3959","https://www.jumia.ma/parfums-femme/?page=43#catalog-listing","Giorgio Armani Si Passione - Eau de Parfum5 out of 5(1)1,089.00 Dhs1,229.00 Dhs11%","https://www.jumia.ma/si-passione-giorgio-armani-eau-de-parfum-giorgio-armani-mpg46462.html","Giorgio Armani Si Passione - Eau de Parfum","1,089.00 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GI383HB13A6ZENAFAMZ/","(1)"
"1637695906-4018","https://www.jumia.ma/parfums-femme/?page=34#catalog-listing","misk altaharat alsaeudii 3ML3 out of 5(2)65.90 Dhsoffres à partir de","https://www.jumia.ma/misk-altaharat-alsaeudii-3ml-generic-mpg943398.html","misk altaharat alsaeudii 3ML","65.90 Dhs","null","(2 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GE232ST0EBA0ENAFAMZ/","(1)"
"1637695588-4002","https://www.jumia.ma/parfums-femme/?page=37#catalog-listing","SOLINOTES VANILLE eau de parfum3 out of 5(1)180.00 Dhs","https://www.jumia.ma/solinotes-vanille-eau-de-parfum-41160408.html","SOLINOTES VANILLE eau de parfum","180.00 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/SO115PF1BVDR6NAFAMZ/","(0)"
"1637694193-3913","https://www.jumia.ma/parfums-femme/?page=48#catalog-listing","Rasasi Hawas for Him - RASASI - 100 ml4.3 out of 5(4)549.00 Dhs899.00 Dhs39%","https://www.jumia.ma/hawas-for-him-rasasi-100-ml-rasasi-mpg870285.html","Rasasi Hawas for Him - RASASI - 100 ml","549.00 Dhs","null","(4 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/RA032HB0DZD9DNAFAMZ/","(2)"
"1637694203-3915","https://www.jumia.ma/parfums-femme/?page=48#catalog-listing","Elie Saab Le parfum4.5 out of 5(2)1,030.00 Dhsoffres à partir de","https://www.jumia.ma/le-parfum-elie-saab-mpg877146.html","Elie Saab Le parfum","1,030.00 Dhs","null","(2 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/EL874PF0EMTV7NAFAMZ/","(1)"
"1637694198-3914","https://www.jumia.ma/parfums-femme/?page=48#catalog-listing","Coffret “Oud Wa Musk Tahera” – Unisexe – Arabiyat Prestige cadeau3.5 out of 5(2)175.00 Dhs240.00 Dhs27%offres à partir de","https://www.jumia.ma/coffret-oud-wa-musk-tahera-unisexe-arabiyat-prestige-cadeau-generic-mpg935464.html","Coffret “Oud Wa Musk Tahera” – Unisexe – Arabiyat Prestige cadeau","175.00 Dhs","null","(2 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GE232ST0SWMZMNAFAMZ/","(1)"
"1637696338-4047","https://www.jumia.ma/parfums-femme/?page=31#catalog-listing","Oriflame Eau de Parfum très concentré Giordani Gold Sensuale 30 ml3 out of 5(1)229.00 Dhs369.00 Dhs38%offres à partir de","https://www.jumia.ma/eau-de-parfum-tres-concentre-giordani-gold-sensuale-30-ml-oriflame-mpg885272.html","Oriflame Eau de Parfum très concentré Giordani Gold Sensuale 30 ml","229.00 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/OR143HB0OA3RUNAFAMZ/","(0)"
"1637697275-4120","https://www.jumia.ma/parfums-femme/?page=24#catalog-listing","Avon TTA Elixirs of Love First Date of Turkish Rose Eau de Parfum - 30ml4.5 out of 5(2)87.99 Dhsoffres à partir de","https://www.jumia.ma/tta-elixirs-of-love-first-date-of-turkish-rose-eau-de-parfum-30ml-avon-mpg926854.html","Avon TTA Elixirs of Love First Date of Turkish Rose Eau de Parfum - 30ml","87.99 Dhs","null","(2 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/AV168PF0AV972NAFAMZ/","(1)"
"1637696150-4036","https://www.jumia.ma/parfums-femme/?page=33#catalog-listing","Lattafa PACK 2 parfums + 2 Deodorants / Raghba + Washwasha - LATTAFA ORIGINAL - 100 ML - EDP3.5 out of 5(2)207.99 Dhs799.00 Dhs74%offres à partir de","https://www.jumia.ma/pack-2-parfums-2-deodorants-raghba-washwasha-lattafa-original-100-ml-edp-lattafa-mpg855784.html","Lattafa PACK 2 parfums + 2 Deodorants / Raghba + Washwasha - LATTAFA ORIGINAL - 100 ML - EDP","207.99 Dhs","null","(2 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/LA942HB0XHIJLNAFAMZ/","(0)"
"1637694323-3922","https://www.jumia.ma/parfums-femme/?page=47#catalog-listing","Elegance Body-Splash : Vanilla & Coconut By Elegance 300ml4.3 out of 5(3)69.00 Dhs74.00 Dhs7%","https://www.jumia.ma/body-splash-vanilla-coconut-by-elegance-300ml-elegance-mpg74437.html","Elegance Body-Splash : Vanilla & Coconut By Elegance 300ml","69.00 Dhs","null","(3 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/EL702HB0UQTJSNAFAMZ/","(2)"
"1637696460-4058","https://www.jumia.ma/parfums-femme/?page=30#catalog-listing","Oud 24 hours - Ard Al Zaafaran - 100 ml4.7 out of 5(3)138.00 Dhs300.00 Dhs54%offres à partir de","https://www.jumia.ma/oud-24-hours-ard-al-zaafaran-100-ml-generic-mpg879312.html","Oud 24 hours - Ard Al Zaafaran - 100 ml","138.00 Dhs","null","(3 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GE232HB0UL6W9NAFAMZ/","(2)"
"1637697237-4116","https://www.jumia.ma/parfums-femme/?page=24#catalog-listing","Oriflame Eau de toilette Joyce Rose-50ml5 out of 5(1)79.99 Dhsoffres à partir de","https://www.jumia.ma/eau-de-toilette-joyce-rose-50ml-oriflame-mpg887204.html","Oriflame Eau de toilette Joyce Rose-50ml","79.99 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/OR143PF0SDF1BNAFAMZ/","(1)"
"1637694629-3945","https://www.jumia.ma/parfums-femme/?page=45#catalog-listing","Avon wish of love 50ml + black dress 30ml + LUMINATA 30ml + Avon naturals hair care  (pack 4 pour vous)4 out of 5(1)179.99 Dhs899.99 Dhs80%","https://www.jumia.ma/avon-wish-of-love-50ml-black-dress-30ml-luminata-30ml-avon-naturals-hair-care-pack-4-pour-vous-37310822.html","Avon wish of love 50ml + black dress 30ml + LUMINATA 30ml + Avon naturals hair care  (pack 4 pour vous)","179.99 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/AV168PF0DKPNHNAFAMZ/","(0)"
